date,date_decimal,gdp_tot,pce_core,expected_pce,ffr,covid_index,fci_chicago_fed,fci_new_3yr,fci_new_1yr,gdp_pot_cbo
1992-12-31,1992.75,9.264700518760645,2.9204035567992377,2.7864647833840563,3.1265952325255864,0.0,-0.7483076923076923,-0.583879622413584,-0.175799097253618,9.270740788928045
1993-03-31,1993.0,9.266368564022704,2.7487730323958006,2.7112042295756247,3.130080294256299,0.0,-0.9526153846153846,-0.639674012799867,-0.259520218549294,9.277582334035015
1993-06-30,1993.25,9.272173392796129,3.02479972368741,2.7641345333257403,3.088267304211323,0.0,-0.9916923076923077,-0.678601798274302,-0.333859870693191,9.284479925165517
1993-09-30,1993.5,9.27693359327089,2.2300999718892967,2.7310190711929363,3.1509931312278194,0.0,-1.075846153846154,-0.706955347064229,-0.143728641164956,9.29142554048116
1993-12-31,1993.75,9.290443416290966,2.052030876427542,2.5139259011000124,3.077816698556557,0.0,-0.9747857142857144,-0.525258636263473,-0.150140908614145,9.29844570155648
1994-03-31,1994.0,9.300100268323554,1.8110351478738456,2.2794914299695237,3.31146544477281,0.0,-0.9380833333333332,-0.0393748333388312,0.248401141967604,9.305536780816496
1994-06-30,1994.25,9.31356108989889,2.682512864398685,2.1939197151473424,4.075356903761129,0.0,-0.7269230769230769,0.449232974510429,0.760949267103681,9.312621569981369
1994-09-30,1994.5,9.319389914798297,2.2270029244917877,2.193145453297965,4.653737898627441,0.0,-0.7607142857142858,0.28129634199323,0.556583422816649,9.319769447573394
1994-12-31,1994.75,9.330780496665083,2.0271653585056884,2.1869290738175016,5.377662884061651,0.0,-0.5269230769230769,0.425689935073325,0.612756530750615,9.326975787582075
1995-03-31,1995.0,9.334322023125898,2.090802473697557,2.2568709052734297,6.067149297105567,0.0,-0.565923076923077,0.268327645658195,0.23538633273652,9.33421424052013
1995-06-30,1995.25,9.337300810590987,2.367902743031894,2.178218374931732,6.293187347470375,0.0,-0.6830769230769231,-0.365694591075641,-0.588801409589725,9.341504162231637
1995-09-30,1995.5,9.345772082851694,1.902356229256723,2.0970567011229657,6.052813869800189,0.0,-0.6946153846153845,-0.530333423101248,-0.643764368058106,9.348804347405103
1995-12-31,1995.75,9.352539949598624,2.000507652249963,2.090392274559034,5.970422651307317,0.0,-0.732,-0.550761676801104,-0.760688753508497,9.356235056492135
1996-03-31,1996.0,9.360002536329624,1.5696029305925272,1.960092388782777,5.587962833478111,0.0,-0.7823076923076923,-0.510499531514652,-0.709050078551679,9.363768147756318
1996-06-30,1996.25,9.376544403138531,1.8974321429318743,1.842474738757772,5.459594495825781,0.0,-0.7018461538461538,-0.25713400629559,-0.0803990988794561,9.371677174355408
1996-09-30,1996.5,9.385474746071244,1.820507471401824,1.8220125492940475,5.527325045347498,0.0,-0.7259999999999999,-0.283985960323583,-0.0220346217825643,9.38004383247698
1996-12-31,1996.75,9.395804901120613,2.270615264327008,1.889539452313308,5.498801633505024,0.0,-0.7547692307692307,-0.546316056850381,-0.238635565825216,9.388829547568845
1997-03-31,1997.0,9.402238592458689,1.5683318643308783,1.889221685747896,5.495236747666987,0.0,-0.7123846153846153,-0.402213557900109,-0.0387502781844219,9.397987377883627
1997-06-30,1997.25,9.418753643461365,2.0815893879534304,1.9352609970032848,5.759363043873167,0.0,-0.6392307692307693,-0.651758957240903,-0.330040932707143,9.40742095353886
1997-09-30,1997.5,9.431162029780742,0.932821509719803,1.71333950658278,5.77008476522094,0.0,-0.6460769230769231,-0.860647686542495,-0.528230240757514,9.417161473898291
1997-12-31,1997.75,9.439664384830111,1.263824116147407,1.4616417195378797,5.741495916814987,0.0,-0.5133076923076924,-0.726836046952216,-0.292702986935122,9.42711487580616
1998-03-31,1998.0,9.449651874716464,1.1768382139329032,1.363768306938386,5.755789377615628,0.0,-0.6049230769230769,-0.664516309155646,-0.434484499409416,9.437254761184589
1998-06-30,1998.25,9.458866171198386,1.2230453941256836,1.149132308481449,5.734349908885505,0.0,-0.5856153846153845,-0.53585911399512,-0.212355427573583,9.447580306898244
1998-09-30,1998.5,9.471376986275322,1.4172889011300416,1.270249156334009,5.77008476522094,0.0,-0.3786923076923077,-0.116151074786001,0.290897168077868,9.457979285754815
1998-12-31,1998.75,9.487340848765848,1.2734727038455995,1.272661303258557,5.050570731256143,0.0,-0.073076923076923,-0.71884974748813,-0.408185035531182,9.468485824981462
1999-03-31,1999.0,9.496691333893294,1.001653981429493,1.2288652451327045,4.915763107466176,0.0,-0.3108461538461539,-0.7138820635338,-0.369047273174774,9.479104508115704
1999-06-30,1999.25,9.505004115742864,1.3861300951613456,1.26963642039162,4.929945255601198,0.0,-0.3995384615384615,-0.754336612208758,-0.400970301277358,9.48970609141842
1999-09-30,1999.5,9.518175819028643,1.470006797665117,1.2828158945253887,5.29935291550212,0.0,-0.1884615384615384,-0.401293264815932,-0.319922739461572,9.500271781434533
1999-12-31,1999.75,9.534449354699712,1.8772174071938723,1.433752070362457,5.527325045347498,0.0,-0.137,-0.737830960715547,-0.302623485907138,9.510852015816315
2000-03-31,2000.0,9.538070723707763,2.0906440296743054,1.70599958242366,5.923881941291098,0.0,-0.1734615384615384,-0.578275338277731,-0.197603029258777,9.521391159439586
2000-06-30,2000.25,9.556119734052745,1.3930722664508706,1.707735125246041,6.566507564452073,0.0,-0.006076923076923,-0.23906701873944,0.103938723366407,9.53160333980522
2000-09-30,2000.5,9.55713854075646,1.92513121565334,1.821516229743097,6.83330858522726,0.0,-0.1533076923076923,-0.208021163283446,-0.123133588678417,9.54136224475914
2000-12-31,2000.75,9.56309117654135,1.9760215457679844,1.846217264386625,6.782781675644389,0.0,-0.1251538461538461,0.0849209627760391,0.383684906891401,9.55062207670736
2001-03-31,2001.0,9.559807804092207,2.592085264783903,1.9715775731640248,5.834437860599095,0.0,-0.2352307692307692,0.140828465920138,0.347117225678794,9.5593772610982
2001-06-30,2001.25,9.56603341400698,1.5094324456828208,2.000667617972012,4.484124653665145,0.0,-0.384,-0.0214372037751848,-0.0359736969055454,9.567543052287256
2001-09-30,2001.5,9.56201897496516,1.031059022288178,1.7771495696307218,3.6086457138016392,0.0,-0.4426153846153846,0.161908764349537,0.192003323181455,9.575082701855012
2001-12-31,2001.75,9.56476296126752,1.9256671894167037,1.7645609805429014,2.1864590900654512,0.0,-0.3706153846153845,-0.148413362680031,-0.398877833897431,9.582067758101532
2002-03-31,2002.0,9.573091766836416,1.2261250335935354,1.4230709227453096,1.772897615560276,0.0,-0.4704615384615384,-0.0238676802589348,-0.317442282022885,9.588570068053858
